datasetPID,dataverseName,dataverseUrl,datasetPIDUrl,numberOfVersions,numberOfMajorVersions,publicationDate,latestReleaseDate,ageOfDataset(Days),ageOfLastUpdate(Days),descriptionLenth,termsExist,license,termsOfUseExists,termsOfAccessExists,relPubCount,relPubPIDCount,usedMetadataBlocks,numberOfFiles,noFileDescriptionCount,fileTagsExist,uniqueContentTypes,ingestedTabFilesCount,uningestedTabFilesCount,restrictedFilesCount
doi:10.7910/DVN/VS4FBU,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/VS4FBU,5.0,1.0,2017-08-30 18:02:01+00:00,2019-04-10 15:58:10+00:00,1155.0,567.0,2663.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",1.0,1.0,True,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/VVMFBL,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/VVMFBL,3.0,1.0,2017-09-01 14:25:40+00:00,2019-04-10 15:47:56+00:00,1153.0,567.0,60.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",1.0,0.0,True,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/VXCJVV,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/VXCJVV,3.0,1.0,2008-12-18 00:00:00+00:00,2020-02-25 19:04:59+00:00,4333.0,246.0,1056.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0
doi:10.7910/DVN/VZQ0QU,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/VZQ0QU,1.0,1.0,2020-03-26 15:13:32+00:00,2020-03-26 15:13:32+00:00,216.0,216.0,3476.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/VZRH2Q,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/VZRH2Q,1.0,1.0,2020-03-17 12:07:49+00:00,2020-03-17 12:07:49+00:00,225.0,225.0,3554.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/W9NR8F,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/W9NR8F,4.0,1.0,2017-10-16 21:27:01+00:00,2019-04-10 15:58:36+00:00,1108.0,567.0,234.0,True,NONE,True,False,2.0,2.0,"citation,geospatial",6.0,6.0,False,application/vnd.ms-excel,0.0,0.0,6.0
doi:10.7910/DVN/WANYPX,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/WANYPX,2.0,1.0,2015-11-03 18:53:58+00:00,2015-11-16 18:50:59+00:00,1821.0,1808.0,1207.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/WBL59B,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/WBL59B,2.0,1.0,2015-11-03 18:49:48+00:00,2015-11-16 20:48:18+00:00,1821.0,1808.0,1203.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/WE9TM0,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/WE9TM0,2.0,1.0,2017-10-27 21:37:43+00:00,2019-04-10 15:49:12+00:00,1097.0,567.0,220.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",1.0,0.0,True,text/tab-separated-values,1.0,0.0,1.0
doi:10.7910/DVN/WHVAVT,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/WHVAVT,1.0,1.0,2016-04-18 21:47:34+00:00,2016-04-18 21:47:34+00:00,1654.0,1654.0,1484.0,True,NONE,True,False,0.0,0.0,citation,26.0,26.0,True,"application/pdf,text/tab-separated-values",17.0,0.0,0.0
doi:10.7910/DVN/WJDPG6,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/WJDPG6,1.0,1.0,2020-08-14 13:48:27+00:00,2020-08-14 13:48:27+00:00,75.0,75.0,2880.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/WJGCAA,Global Food Policy Report,https://dataverse.harvard.edu/dataverse/GFPR,https://doi.org/10.7910/DVN/WJGCAA,2.0,2.0,2018-03-19 20:14:03+00:00,2018-04-05 18:39:43+00:00,954.0,937.0,1463.0,True,NONE,True,False,2.0,2.0,citation,1.0,0.0,False,application/vnd.ms-excel,0.0,0.0,0.0
doi:10.7910/DVN/WP4PFG,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/WP4PFG,1.0,1.0,2018-10-19 11:16:26+00:00,2018-10-19 11:16:26+00:00,740.0,740.0,1206.0,True,NONE,True,False,1.0,0.0,"citation,geospatial",9.0,0.0,True,"application/zip,text/plain",0.0,0.0,0.0
doi:10.7910/DVN/WRBXUR,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/WRBXUR,3.0,1.0,2017-08-30 17:20:03+00:00,2019-04-10 15:56:01+00:00,1155.0,567.0,2109.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",1.0,0.0,True,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/WTWRMH,Global Food Policy Report,https://dataverse.harvard.edu/dataverse/GFPR,https://doi.org/10.7910/DVN/WTWRMH,1.0,2.0,2019-04-05 16:04:25+00:00,2019-04-05 16:04:25+00:00,572.0,572.0,1516.0,True,NONE,True,False,1.0,1.0,"citation,geospatial",1.0,0.0,True,application/vnd.ms-excel,0.0,0.0,0.0
doi:10.7910/DVN/WUDIJU,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/WUDIJU,6.0,5.0,2012-02-13 00:00:00+00:00,2015-12-09 20:21:44+00:00,3181.0,1785.0,2517.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",48.0,0.0,True,"application/msword,application/pdf,application/zip,text/tab-separated-values",25.0,0.0,0.0
doi:10.7910/DVN/WWBYML,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/WWBYML,3.0,1.0,2015-09-03 16:12:24+00:00,2015-10-15 20:30:02+00:00,1882.0,1840.0,699.0,True,CC0,True,False,1.0,0.0,"citation,geospatial,socialscience",40.0,40.0,True,"application/pdf,text/tab-separated-values",35.0,0.0,0.0
doi:10.7910/DVN/X148IK,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/X148IK,4.0,1.0,2018-08-31 14:32:01+00:00,2019-10-04 16:47:33+00:00,789.0,390.0,899.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",1.0,0.0,True,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/X4Y2XB,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/X4Y2XB,1.0,1.0,2019-08-08 23:29:33+00:00,2019-08-08 23:29:33+00:00,447.0,447.0,965.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/X6QS6M,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/X6QS6M,3.0,1.0,2017-08-30 18:18:09+00:00,2019-04-10 15:57:40+00:00,1155.0,567.0,944.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",1.0,1.0,True,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/X8NXC2,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,,,,,,,,,,,,,,,,,,,,,,
doi:10.7910/DVN/XBNSDJ,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/XBNSDJ,4.0,1.0,2018-01-23 19:43:50+00:00,2019-04-26 20:05:13+00:00,1009.0,551.0,137.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/XC7YWM,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/XC7YWM,3.0,2.0,2011-03-11 00:00:00+00:00,2016-04-20 14:21:35+00:00,3520.0,1652.0,1327.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",14.0,0.0,True,"application/pdf,application/zip",0.0,0.0,0.0
doi:10.7910/DVN/XDFJHU,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/XDFJHU,1.0,1.0,2020-03-26 15:09:47+00:00,2020-03-26 15:09:47+00:00,216.0,216.0,3569.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/XDNIGO,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/XDNIGO,1.0,1.0,2018-01-18 15:41:02+00:00,2018-01-18 15:41:02+00:00,1014.0,1014.0,910.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",2.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0
doi:10.7910/DVN/XEZXT4,International Model for Policy Analysis of Agricultural Commodities and Trade (IMPACT) Dataverse,https://dataverse.harvard.edu/dataverse/impact,https://doi.org/10.7910/DVN/XEZXT4,1.0,1.0,2017-12-22 20:39:46+00:00,2017-12-22 20:39:46+00:00,1041.0,1041.0,1425.0,True,NONE,True,False,2.0,2.0,citation,2.0,2.0,False,application/zip,0.0,0.0,0.0
doi:10.7910/DVN/XFJZJO,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/XFJZJO,2.0,1.0,2020-03-26 15:08:26+00:00,2020-03-26 15:17:15+00:00,216.0,216.0,3358.0,True,NONE,True,False,9.0,9.0,"citation,geospatial,socialscience",8.0,8.0,True,"application/pdf,text/tab-separated-values",2.0,0.0,0.0
doi:10.7910/DVN/XKJ2HZ,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/XKJ2HZ,3.0,1.0,2008-12-18 00:00:00+00:00,2020-02-25 19:10:49+00:00,4333.0,246.0,3355.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0
doi:10.7910/DVN/XNAHHB,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/XNAHHB,2.0,2.0,2018-02-02 22:40:24+00:00,2020-09-04 21:48:21+00:00,999.0,54.0,717.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",25.0,25.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",23.0,0.0,0.0
doi:10.7910/DVN/XNGXTF,Global Food Policy Report,https://dataverse.harvard.edu/dataverse/GFPR,https://doi.org/10.7910/DVN/XNGXTF,1.0,1.0,2020-04-06 11:43:27+00:00,2020-04-06 11:43:27+00:00,205.0,205.0,2449.0,True,NONE,True,False,1.0,1.0,"citation,geospatial",2.0,2.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0
doi:10.7910/DVN/XNQXTL,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/XNQXTL,1.0,1.0,2020-10-15 20:13:55+00:00,2020-10-15 20:13:55+00:00,13.0,13.0,1493.0,True,NONE,True,False,3.0,0.0,"citation,geospatial,socialscience",15.0,15.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",13.0,0.0,0.0
doi:10.7910/DVN/XPJTTJ,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/XPJTTJ,1.0,1.0,2020-04-06 20:16:05+00:00,2020-04-06 20:16:05+00:00,205.0,205.0,1112.0,True,NONE,True,False,3.0,3.0,"citation,geospatial,socialscience",62.0,62.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",60.0,0.0,0.0
doi:10.7910/DVN/XUFDPW,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/XUFDPW,2.0,1.0,2015-11-03 18:56:06+00:00,2015-11-16 18:45:38+00:00,1821.0,1808.0,1203.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/XVTULF,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/XVTULF,2.0,1.0,2019-05-30 18:07:23+00:00,2019-05-30 18:23:39+00:00,517.0,517.0,409.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/XWCXKL,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/XWCXKL,2.0,1.0,2015-11-03 18:53:51+00:00,2015-11-16 18:59:53+00:00,1821.0,1808.0,1207.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/XYJTDT,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/XYJTDT,1.0,1.0,2012-05-24 00:00:00+00:00,2012-05-24 00:00:00+00:00,3080.0,3080.0,623.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",58.0,0.0,True,"application/msword,application/octet-stream,application/pdf,text/tab-separated-values",54.0,0.0,0.0
doi:10.7910/DVN/Y9KG57,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/Y9KG57,1.0,1.0,2020-03-20 17:18:22+00:00,2020-03-20 17:18:22+00:00,222.0,222.0,3379.0,True,NONE,True,False,3.0,3.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/YCMMVK,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/YCMMVK,4.0,2.0,2017-08-30 20:09:58+00:00,2019-04-10 15:55:07+00:00,1155.0,567.0,572.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",5.0,0.0,True,application/vnd.ms-excel,0.0,0.0,0.0
doi:10.7910/DVN/YEVCMD,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/YEVCMD,4.0,1.0,2017-08-30 17:46:58+00:00,2019-04-10 15:53:32+00:00,1155.0,567.0,1872.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",2.0,2.0,False,application/pdf,0.0,0.0,2.0
doi:10.7910/DVN/YFMI0J,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/YFMI0J,1.0,1.0,2020-03-16 14:06:50+00:00,2020-03-16 14:06:50+00:00,226.0,226.0,3003.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",13.0,13.0,True,"application/pdf,text/tab-separated-values",4.0,0.0,0.0
doi:10.7910/DVN/YHDKKR,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/YHDKKR,2.0,1.0,2015-08-26 20:09:03+00:00,2015-08-26 20:19:48+00:00,1890.0,1890.0,846.0,True,CC0,True,False,3.0,3.0,"citation,geospatial,socialscience",2.0,0.0,True,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.openxmlformats-officedocument.wordprocessingml.document",0.0,1.0,0.0
doi:10.7910/DVN/YHXS8K,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/YHXS8K,7.0,6.0,2012-01-24 00:00:00+00:00,2015-11-19 20:05:12+00:00,3201.0,1805.0,873.0,True,NONE,True,False,1.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip",0.0,0.0,0.0
doi:10.7910/DVN/YKDWJD,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/YKDWJD,4.0,2.0,2016-01-29 21:35:26+00:00,2018-02-23 23:11:11+00:00,1734.0,978.0,968.0,True,NONE,True,False,0.0,0.0,citation,8.0,0.0,False,"application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/zip,image/png",0.0,0.0,0.0
doi:10.7910/DVN/YKPSFU,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/YKPSFU,1.0,1.0,2020-10-22 13:54:34+00:00,2020-10-22 13:54:34+00:00,6.0,6.0,746.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",4.0,3.0,True,"application/pdf,application/vnd.ms-excel,application/x-stata-syntax,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/YLCIS4,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/YLCIS4,1.0,1.0,2020-05-06 19:33:32+00:00,2020-05-06 19:33:32+00:00,175.0,175.0,3228.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/YOENAT,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/YOENAT,2.0,1.0,2015-11-03 18:43:50+00:00,2015-11-16 19:06:20+00:00,1821.0,1808.0,1209.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/YRAXWN,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/YRAXWN,2.0,1.0,2015-11-03 18:56:13+00:00,2015-11-16 18:44:55+00:00,1821.0,1808.0,1207.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/YSWKT4,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/YSWKT4,5.0,2.0,2019-10-02 19:58:10+00:00,2020-02-05 14:04:45+00:00,392.0,266.0,944.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",3.0,2.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,3.0
doi:10.7910/DVN/YVYGND,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/YVYGND,5.0,1.0,2018-08-31 14:52:14+00:00,2019-10-03 17:25:01+00:00,789.0,391.0,661.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",1.0,0.0,True,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/YVZ8KR,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/YVZ8KR,1.0,1.0,2017-11-16 15:32:44+00:00,2017-11-16 15:32:44+00:00,1077.0,1077.0,907.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",2.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0
doi:10.7910/DVN/YW4WIT,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/YW4WIT,2.0,1.0,2016-02-19 15:31:27+00:00,2016-07-29 17:33:14+00:00,1713.0,1552.0,1082.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",34.0,33.0,True,"application/pdf,text/tab-separated-values",27.0,0.0,0.0
doi:10.7910/DVN/YZBRYX,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/YZBRYX,4.0,1.0,2015-10-20 17:58:29+00:00,2016-07-08 20:37:07+00:00,1835.0,1573.0,1156.0,True,CC0,True,False,0.0,0.0,citation,3.0,0.0,True,"application/pdf,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet",0.0,1.0,0.0
doi:10.7910/DVN/Z5ERKE,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/Z5ERKE,3.0,1.0,2017-08-30 19:35:59+00:00,2020-06-02 19:12:10+00:00,1155.0,148.0,1581.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",4.0,0.0,True,application/vnd.ms-excel,0.0,0.0,4.0
doi:10.7910/DVN/Z6EEAS,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/Z6EEAS,4.0,2.0,2011-12-08 00:00:00+00:00,2018-06-28 18:55:26+00:00,3248.0,853.0,1140.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",57.0,0.0,True,"application/pdf,application/zip,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",45.0,0.0,57.0
doi:10.7910/DVN/Z6U9DA,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/Z6U9DA,1.0,1.0,2019-05-30 13:10:23+00:00,2019-05-30 13:10:23+00:00,517.0,517.0,407.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/ZA5F4P,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/ZA5F4P,1.0,1.0,2020-03-16 14:05:38+00:00,2020-03-16 14:05:38+00:00,226.0,226.0,3219.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/ZH8UZI,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/ZH8UZI,2.0,1.0,2017-08-30 16:01:27+00:00,2019-04-10 15:52:11+00:00,1155.0,567.0,1834.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",4.0,4.0,False,"application/msword,application/vnd.ms-excel,text/tab-separated-values",1.0,0.0,4.0
doi:10.7910/DVN/ZK7H2O,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/ZK7H2O,1.0,1.0,2019-05-30 12:55:15+00:00,2019-05-30 12:55:15+00:00,517.0,517.0,401.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/ZMP4MZ,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/ZMP4MZ,4.0,1.0,2015-11-03 18:57:02+00:00,2019-10-07 16:21:07+00:00,1821.0,387.0,1134.0,True,NONE,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/ZQKOBU,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/ZQKOBU,2.0,1.0,2015-11-03 18:50:40+00:00,2015-11-16 19:52:31+00:00,1821.0,1808.0,1207.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/ZTCWYQ,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/ZTCWYQ,1.0,1.0,2017-10-11 01:19:00+00:00,2017-10-11 01:19:00+00:00,1114.0,1114.0,3381.0,True,NONE,True,False,1.0,1.0,citation,2.0,0.0,True,text/tab-separated-values,2.0,0.0,0.0
doi:10.7910/DVN/ZTMDUR,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/ZTMDUR,5.0,5.0,2012-01-24 00:00:00+00:00,2012-05-29 00:00:00+00:00,3201.0,3075.0,3202.0,True,NONE,True,False,0.0,0.0,citation,323.0,0.0,True,"application/dbf,application/octet-stream,application/pdf,application/sbn,application/sbx,application/shp,application/shx,application/zip,text/html,text/plain; charset=US-ASCII",0.0,0.0,0.0
doi:10.7910/DVN/ZU5J0P,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/ZU5J0P,4.0,1.0,2018-01-23 19:42:30+00:00,2019-04-26 20:39:08+00:00,1009.0,551.0,148.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/ZUFXYG,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/ZUFXYG,1.0,1.0,2018-01-16 22:19:24+00:00,2018-01-16 22:19:24+00:00,1016.0,1016.0,1119.0,True,NONE,True,False,1.0,1.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/ZV1JCQ,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/ZV1JCQ,4.0,3.0,2017-02-08 20:00:17+00:00,2017-02-21 17:30:25+00:00,1358.0,1345.0,839.0,True,NONE,True,False,0.0,0.0,citation,4.0,3.0,False,"application/pdf,application/zipped-shapefile,text/plain",0.0,0.0,0.0
doi:10.7910/DVN/ZVCEPB,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/ZVCEPB,4.0,1.0,2015-11-03 18:53:54+00:00,2018-11-16 20:46:48+00:00,1821.0,712.0,1203.0,True,NONE,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/ZWDQSH,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/ZWDQSH,6.0,5.0,2012-02-08 00:00:00+00:00,2015-11-20 17:08:08+00:00,3186.0,1804.0,1849.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip",0.0,0.0,0.0
doi:10.7910/DVN/ZXRD6N,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/ZXRD6N,1.0,1.0,2019-09-10 13:24:36+00:00,2019-09-10 13:24:36+00:00,414.0,414.0,1777.0,True,NONE,True,False,5.0,5.0,"citation,geospatial,socialscience",53.0,53.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",48.0,0.0,0.0
