persistent_id,persistentUrl,dataverse_name,dataverse_alias,publication_date
hdl:1902.29/D-219,https://hdl.handle.net/1902.29/D-219,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31464,https://hdl.handle.net/1902.29/D-31464,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-30886,https://hdl.handle.net/1902.29/D-30886,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-30883,https://hdl.handle.net/1902.29/D-30883,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-30925,https://hdl.handle.net/1902.29/D-30925,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-30890,https://hdl.handle.net/1902.29/D-30890,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-30973,https://hdl.handle.net/1902.29/D-30973,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31523,https://hdl.handle.net/1902.29/D-31523,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31005,https://hdl.handle.net/1902.29/D-31005,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31006,https://hdl.handle.net/1902.29/D-31006,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31010,https://hdl.handle.net/1902.29/D-31010,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31574,https://hdl.handle.net/1902.29/D-31574,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31573,https://hdl.handle.net/1902.29/D-31573,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31118,https://hdl.handle.net/1902.29/D-31118,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31125,https://hdl.handle.net/1902.29/D-31125,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31579,https://hdl.handle.net/1902.29/D-31579,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31609,https://hdl.handle.net/1902.29/D-31609,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31222,https://hdl.handle.net/1902.29/D-31222,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31344,https://hdl.handle.net/1902.29/D-31344,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31345,https://hdl.handle.net/1902.29/D-31345,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-449,https://hdl.handle.net/1902.29/D-449,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31393,https://hdl.handle.net/1902.29/D-31393,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-488,https://hdl.handle.net/1902.29/D-488,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31425,https://hdl.handle.net/1902.29/D-31425,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31426,https://hdl.handle.net/1902.29/D-31426,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31469,https://hdl.handle.net/1902.29/D-31469,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-31470,https://hdl.handle.net/1902.29/D-31470,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-20137,https://hdl.handle.net/1902.29/D-20137,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-1236,https://hdl.handle.net/1902.29/D-1236,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-912,https://hdl.handle.net/1902.29/D-912,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-1243,https://hdl.handle.net/1902.29/D-1243,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-1249,https://hdl.handle.net/1902.29/D-1249,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-14,https://hdl.handle.net/1902.29/D-14,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-1406,https://hdl.handle.net/1902.29/D-1406,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-1343,https://hdl.handle.net/1902.29/D-1343,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-16160,https://hdl.handle.net/1902.29/D-16160,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16211,https://hdl.handle.net/1902.29/D-16211,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16214,https://hdl.handle.net/1902.29/D-16214,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16103,https://hdl.handle.net/1902.29/D-16103,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16176,https://hdl.handle.net/1902.29/D-16176,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16177,https://hdl.handle.net/1902.29/D-16177,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16112,https://hdl.handle.net/1902.29/D-16112,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16113,https://hdl.handle.net/1902.29/D-16113,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16185,https://hdl.handle.net/1902.29/D-16185,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16122,https://hdl.handle.net/1902.29/D-16122,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16121,https://hdl.handle.net/1902.29/D-16121,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16195,https://hdl.handle.net/1902.29/D-16195,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16129,https://hdl.handle.net/1902.29/D-16129,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16202,https://hdl.handle.net/1902.29/D-16202,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16203,https://hdl.handle.net/1902.29/D-16203,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16135,https://hdl.handle.net/1902.29/D-16135,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16208,https://hdl.handle.net/1902.29/D-16208,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16209,https://hdl.handle.net/1902.29/D-16209,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16227,https://hdl.handle.net/1902.29/D-16227,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16151,https://hdl.handle.net/1902.29/D-16151,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16152,https://hdl.handle.net/1902.29/D-16152,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16161,https://hdl.handle.net/1902.29/D-16161,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16246,https://hdl.handle.net/1902.29/D-16246,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16249,https://hdl.handle.net/1902.29/D-16249,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-19908,https://hdl.handle.net/1902.29/D-19908,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-30935,https://hdl.handle.net/1902.29/D-30935,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30936,https://hdl.handle.net/1902.29/D-30936,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30938,https://hdl.handle.net/1902.29/D-30938,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30939,https://hdl.handle.net/1902.29/D-30939,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30761,https://hdl.handle.net/1902.29/D-30761,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30760,https://hdl.handle.net/1902.29/D-30760,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31044,https://hdl.handle.net/1902.29/D-31044,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31091,https://hdl.handle.net/1902.29/D-31091,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31408,https://hdl.handle.net/1902.29/D-31408,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31409,https://hdl.handle.net/1902.29/D-31409,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31407,https://hdl.handle.net/1902.29/D-31407,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31036,https://hdl.handle.net/1902.29/D-31036,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33357,https://hdl.handle.net/1902.29/D-33357,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33388,https://hdl.handle.net/1902.29/D-33388,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33392,https://hdl.handle.net/1902.29/D-33392,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33358,https://hdl.handle.net/1902.29/D-33358,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30772,https://hdl.handle.net/1902.29/D-30772,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33514,https://hdl.handle.net/1902.29/D-33514,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30512,https://hdl.handle.net/1902.29/D-30512,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33516,https://hdl.handle.net/1902.29/D-33516,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33515,https://hdl.handle.net/1902.29/D-33515,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33512,https://hdl.handle.net/1902.29/D-33512,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33543,https://hdl.handle.net/1902.29/D-33543,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33541,https://hdl.handle.net/1902.29/D-33541,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33542,https://hdl.handle.net/1902.29/D-33542,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20043,https://hdl.handle.net/1902.29/D-20043,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20042,https://hdl.handle.net/1902.29/D-20042,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20041,https://hdl.handle.net/1902.29/D-20041,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20064,https://hdl.handle.net/1902.29/D-20064,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20063,https://hdl.handle.net/1902.29/D-20063,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20065,https://hdl.handle.net/1902.29/D-20065,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20073,https://hdl.handle.net/1902.29/D-20073,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20074,https://hdl.handle.net/1902.29/D-20074,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20072,https://hdl.handle.net/1902.29/D-20072,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-16223,https://hdl.handle.net/1902.29/D-16223,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16236,https://hdl.handle.net/1902.29/D-16236,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16175,https://hdl.handle.net/1902.29/D-16175,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16187,https://hdl.handle.net/1902.29/D-16187,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16114,https://hdl.handle.net/1902.29/D-16114,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16186,https://hdl.handle.net/1902.29/D-16186,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16120,https://hdl.handle.net/1902.29/D-16120,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16193,https://hdl.handle.net/1902.29/D-16193,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16194,https://hdl.handle.net/1902.29/D-16194,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16131,https://hdl.handle.net/1902.29/D-16131,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16130,https://hdl.handle.net/1902.29/D-16130,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16204,https://hdl.handle.net/1902.29/D-16204,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16141,https://hdl.handle.net/1902.29/D-16141,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16216,https://hdl.handle.net/1902.29/D-16216,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16215,https://hdl.handle.net/1902.29/D-16215,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16128,https://hdl.handle.net/1902.29/D-16128,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16147,https://hdl.handle.net/1902.29/D-16147,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16221,https://hdl.handle.net/1902.29/D-16221,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16168,https://hdl.handle.net/1902.29/D-16168,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16167,https://hdl.handle.net/1902.29/D-16167,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16235,https://hdl.handle.net/1902.29/D-16235,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16251,https://hdl.handle.net/1902.29/D-16251,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16250,https://hdl.handle.net/1902.29/D-16250,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16252,https://hdl.handle.net/1902.29/D-16252,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-19907,https://hdl.handle.net/1902.29/D-19907,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-19906,https://hdl.handle.net/1902.29/D-19906,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-16269,https://hdl.handle.net/1902.29/D-16269,USA Today Dataverse,usatoday,2007-11-30T00:00:00Z
hdl:1902.29/D-30917,https://hdl.handle.net/1902.29/D-30917,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30916,https://hdl.handle.net/1902.29/D-30916,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30806,https://hdl.handle.net/1902.29/D-30806,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30918,https://hdl.handle.net/1902.29/D-30918,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31034,https://hdl.handle.net/1902.29/D-31034,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31035,https://hdl.handle.net/1902.29/D-31035,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31033,https://hdl.handle.net/1902.29/D-31033,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31418,https://hdl.handle.net/1902.29/D-31418,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31416,https://hdl.handle.net/1902.29/D-31416,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31417,https://hdl.handle.net/1902.29/D-31417,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31566,https://hdl.handle.net/1902.29/D-31566,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31567,https://hdl.handle.net/1902.29/D-31567,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-31568,https://hdl.handle.net/1902.29/D-31568,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33346,https://hdl.handle.net/1902.29/D-33346,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33344,https://hdl.handle.net/1902.29/D-33344,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33345,https://hdl.handle.net/1902.29/D-33345,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33369,https://hdl.handle.net/1902.29/D-33369,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33367,https://hdl.handle.net/1902.29/D-33367,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33368,https://hdl.handle.net/1902.29/D-33368,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33460,https://hdl.handle.net/1902.29/D-33460,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33457,https://hdl.handle.net/1902.29/D-33457,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33458,https://hdl.handle.net/1902.29/D-33458,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33487,https://hdl.handle.net/1902.29/D-33487,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33485,https://hdl.handle.net/1902.29/D-33485,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33486,https://hdl.handle.net/1902.29/D-33486,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33538,https://hdl.handle.net/1902.29/D-33538,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33547,https://hdl.handle.net/1902.29/D-33547,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33546,https://hdl.handle.net/1902.29/D-33546,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33465,https://hdl.handle.net/1902.29/D-33465,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33466,https://hdl.handle.net/1902.29/D-33466,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33467,https://hdl.handle.net/1902.29/D-33467,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33506,https://hdl.handle.net/1902.29/D-33506,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33507,https://hdl.handle.net/1902.29/D-33507,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33508,https://hdl.handle.net/1902.29/D-33508,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33527,https://hdl.handle.net/1902.29/D-33527,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33526,https://hdl.handle.net/1902.29/D-33526,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33528,https://hdl.handle.net/1902.29/D-33528,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/AJC8911,https://hdl.handle.net/1902.29/AJC8911,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/AJC8814,https://hdl.handle.net/1902.29/AJC8814,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20056,https://hdl.handle.net/1902.29/D-20056,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20055,https://hdl.handle.net/1902.29/D-20055,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20054,https://hdl.handle.net/1902.29/D-20054,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30755,https://hdl.handle.net/1902.29/D-30755,Southern Focus Poll Dataverse,sfp,2007-11-30T00:00:00Z
hdl:1902.29/D-30614,https://hdl.handle.net/1902.29/D-30614,Southern Focus Poll Dataverse,sfp,2007-11-30T00:00:00Z
hdl:1902.29/D-30928,https://hdl.handle.net/1902.29/D-30928,Southern Focus Poll Dataverse,sfp,2007-11-30T00:00:00Z
hdl:1902.29/D-31326,https://hdl.handle.net/1902.29/D-31326,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-355,https://hdl.handle.net/1902.29/D-355,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
hdl:1902.29/D-367,https://hdl.handle.net/1902.29/D-367,UNC-Restricted Data Dataverse,uncdata,2007-11-30T00:00:00Z
