persistentUrl,dataverseAlias,dataverseName
https://hdl.handle.net/1902.29/D-31218,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31325,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31324,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-335,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31332,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31341,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-381,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1252,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1251,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1250,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1430,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-16,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-16164,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16163,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16101,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16107,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16106,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16179,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16116,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16115,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16188,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16126,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16123,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16196,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16140,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16139,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16259,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16225,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16150,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16226,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16234,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16166,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16233,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16268,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16266,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16267,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-30912,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30814,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30915,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30913,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31015,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31016,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31017,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31097,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31132,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31131,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31563,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31564,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31565,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33347,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33349,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33375,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33373,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33374,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33481,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33480,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33479,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33549,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33548,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30513,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33556,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33555,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33554,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33518,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33517,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33519,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33529,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33531,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33530,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20003,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20004,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20002,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20057,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31037,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20058,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20175,sfp,Southern Focus Poll Dataverse
https://hdl.handle.net/1902.29/D-20174,sfp,Southern Focus Poll Dataverse
https://hdl.handle.net/1902.29/D-20308,sfp,Southern Focus Poll Dataverse
https://hdl.handle.net/1902.29/D-31471,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-935,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-128,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1259,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1260,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-17232,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-17257,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-17263,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-173,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-17261,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-16157,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16190,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-20139,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-16144,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16243,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16162,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16181,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16180,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16108,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16192,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16119,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16118,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16137,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16136,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16210,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16228,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16153,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16229,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16169,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16102,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16237,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16244,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16245,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16242,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16264,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16149,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16265,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-30809,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30812,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30805,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30815,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30920,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30922,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31374,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30511,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33361,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33363,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33362,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33411,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33396,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33397,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33478,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33477,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33476,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33497,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33492,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33491,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33471,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33468,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33469,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33509,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33510,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33511,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33536,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33534,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33535,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33558,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-17186,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-17187,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20052,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20051,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20053,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20173,sfp,Southern Focus Poll Dataverse
https://hdl.handle.net/1902.29/D-17295,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-17299,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31460,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31461,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-219,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31464,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-30886,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-30883,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-30925,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-30890,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-30973,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31523,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31005,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31006,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31010,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31574,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31573,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31118,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31125,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31579,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31609,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31222,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31344,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31345,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-449,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31393,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-488,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31425,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31426,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31469,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31470,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-20137,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1236,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-912,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1243,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1249,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-14,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1406,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1343,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-16160,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16211,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16214,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16103,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16176,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16177,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16112,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16113,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16185,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16122,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16121,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16195,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16129,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16202,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16203,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16135,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16208,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16209,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16227,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16151,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16152,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16161,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16246,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16249,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-19908,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-30935,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30936,nnsp,National Network of State Polls Dataverse
