datasetVersionId,persistentUrl,persistent_id,notesText
3870,https://hdl.handle.net/1902.29/CD-10851,,"Subject: Study Level Error Note, Notes: The National Center for Health Statistics (NCHS) serves as the World Health Organization (WHO) Collaborating Center for the Family of International Classifications for North America and in this capacity is responsible for coordination of all official disease classific
ation activities in the United States relating to the ICD and its use, interpretation, and periodic revision.;Type: ODUM:CODEBOOK.NUMBER Notes: 47-013-2011-CD;"
2904,https://hdl.handle.net/1902.29/H-861204,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-861204;"
4208,https://hdl.handle.net/1902.29/D-30670,,"Subject: Study Level Error Note, Notes: Telephone survey of adult North Carolinians (age 18+), using next-birthday method of respondent selection within a random sample of households.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
29550,https://doi.org/10.15139/S3/F0DPBU,,"This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
4707,https://hdl.handle.net/1902.29/D-20060,,"Subject: Study Level Error Note, Notes: Statewide telephone survey.; Universe: Adults aged 18 and over living in households with telephones within the state of Kentucky.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2957,https://hdl.handle.net/1902.29/H-874007,,"Subject: Study Level Error Note, Notes: No sample information.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-874007;"
2599,https://hdl.handle.net/1902.29/H-2642,,"Subject: Study Level Error Note, Notes: Harris obtained a sample of outside directors of publicly owned corporations. Attitudes on various topics were collected by questionnaire in a face-to-face interview; Outside directors of publicly owned corporations;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-2642;"
4080,https://hdl.handle.net/1902.29/C-94,,"Subject: Study Level Error Note, Notes: All persons and housing units in the United States (and residing in North Carolina);Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:STRUCTURE.FILE:SORT.SEQUENCE Notes: The file is sorted by level of geographic hierarchy.;"
2478,https://hdl.handle.net/1902.29/H-19448,,"Subject: Study Level Error Note, Notes: National cross-sectional sample of persons 18 years of age or older interviewed by telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-19448;"
1355,https://hdl.handle.net/1902.29/D-30736,,"Subject: Study Level Error Note, Notes: Data were collected using Random Digit Dialing.; Universe: Survey of the adult population 18 years and older living in households with telephones in the state of Indiana.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3186,https://hdl.handle.net/1902.29/H-923009,,"Subject: Study Level Error Note, Notes: National random digit dialing; Universe: American adults aged 18 years of age and older.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-923009;"
3878,https://hdl.handle.net/1902.29/CD-10917,,Type: ODUM:CODEBOOK.NUMBER Notes: 14-1-1990-RDSF-1-CD;Type: Uniform title Notes: Census of population and housing (1990);
4171,https://hdl.handle.net/1902.29/D-20310,,"Subject: Study Level Error Note, Notes: Sample of Arizona voters, selected on a random basis and stratified by county. Interviews were by telephone.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
4128,https://hdl.handle.net/1902.29/D-30500,,"Subject: Study Level Error Note, Notes: Statewide telephone survey.; Universe: Residents of Tennessee over 18 years of age in households with telephones.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2733,https://hdl.handle.net/1902.29/H-812106,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone numbers that have previously been stratified by geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8121-06;"
1774,https://hdl.handle.net/1902.29/D-1022,,"Subject: Study Level Error Note, Notes: This is a survey of political elites in Eugene, Oregon.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
4449,https://hdl.handle.net/1902.29/D-31131,,"Subject: Study Level Error Note, Notes: The survey used random digit dialing and twostage telephone interviews of adult residents of Florida;Type: ODUM:ACCESS.CATEGORY Notes: II;"
4015,https://hdl.handle.net/1902.29/C-103,,"Subject: Study Level Error Note, Notes: Universe includes all persons in the United States. File sort sequence: FIPS county within FIPS State code;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: 14-1-1980-CNTY-MIG1;"
3847,https://hdl.handle.net/1902.29/CD-0192,,"Subject: Study Level Error Note, Notes: The universe is all business establishments with one or more paid employees.  Most of the nation's economic activity is covered in this series.  Data are not included for self-employed individuals, employees of private households, railroad employees, agricultural production employees, and most government employees.;Type: ODUM:CODEBOOK.NUMBER Notes: 30-CBP-2002-2003-CD;Type: ODUM:SOURCE.OF.DATA Notes: County Business Patterns basic data items are extracted from the Business Register, a file of all known single and multiestablishment companies maintained and updated by the Bureau of the Census. The annual Company Organization Survey provides individual establishment data for multiestablishment companies.  Data for single establishment companies are obtained from various Census Bureau programs, such as the Annual Survey of Manufactures and Current Business Surveys, as well as from administrative records of the Internal Revenue Service and the Social Security Administration.;"
30966,https://doi.org/10.15139/S3/4OX6SV,,"This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
3992,https://hdl.handle.net/1902.29/CD-11498,,"Subject: Study Level Error Note, Notes: These files contain data gathered from the 2002 Economic Census;Type: ODUM:CODEBOOK.NUMBER Notes: 30-RS-2002-1B-CD;"
3235,https://hdl.handle.net/1902.29/H-944013,,"Subject: Study Level Error Note, Notes: Sample of senior executives (no further information).;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-944013;"
4674,https://hdl.handle.net/1902.29/D-33558,,"Subject: Study Level Error Note, Notes: Telephone survey.; Universe: Georgia residents of voting age.;Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;"
4379,https://hdl.handle.net/1902.29/D-31077,,"Subject: Study Level Error Note, Notes: Residents of Rhode Island 18 years of age or older with a telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4771,https://hdl.handle.net/1902.29/D-30889,,"Subject: Study Level Error Note, Notes: RDD telephone survey. National cross-section of US adults.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
1879,https://hdl.handle.net/1902.29/D-18534,,"Subject: Study Level Error Note, Notes: This survey uses a rolling sample methodology. For more information, see accompanying codebook.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
5074,https://hdl.handle.net/1902.29/D-16235,,"Subject: Study Level Error Note, Notes: No specific information available;Type: ODUM:ACCESS.CATEGORY Notes: I;"
30291,https://doi.org/10.15139/S3/5LMPN4,,"This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
5046,https://hdl.handle.net/1902.29/D-16145,,"Subject: Study Level Error Note, Notes: No specific information available.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2711,https://hdl.handle.net/1902.29/H-802117,,"Subject: Study Level Error Note, Notes: Harris obtained a cross-section sample of likely voters (?). Attitudes on various topics were collected by questionnaire in a telephone interview; U.S. adults, likely voters (?);Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-802117;"
1719,https://hdl.handle.net/1902.29/D-491,,Type: ODUM:CODEBOOK.NUMBER Notes: 71-005;
31273,https://doi.org/10.15139/S3/KUT29A,,"This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
3775,https://hdl.handle.net/1902.29/CD-0121,,"Subject: Study Level Error Note, Notes: Data are obtained from certificates filed for births occurring in each State. During 1968-71, data were obtained from a 50-percent sample of certificates. Starting in 1972, all records were included for States that participated in the Vital Statistics Cooperative Program (VSCP). Beginning in 1985, all States and the District of Columbia participated in VSCP.; All live births in the United States during calendar year 1985.;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: 47-114-1985-CD;"
1789,https://hdl.handle.net/1902.29/10908,,Version Date: 1993-08Version Text: ReissuedType: ODUM:CODEBOOK.NUMBER Notes: 14-1-1990-STF1D-3D-CD;Type: Uniform title Notes: Census of population and housing (1990). Congressional districts of the United States.;
4646,https://hdl.handle.net/1902.29/D-33522,,"Subject: Study Level Error Note, Notes: Telephone survey.; Universe: Ohio residents of voting age.;Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;"
1142,https://hdl.handle.net/1902.29/D-31657,,"Subject: Study Level Error Note, Notes: The data were collected by computer-assisted telephone interviews.; Arkansas residents age 18 or older.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
3230,https://hdl.handle.net/1902.29/H-943013,,"Subject: Study Level Error Note, Notes: Women executives (no additional information).;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-943013;"
2745,https://hdl.handle.net/1902.29/H-818375,,"Subject: Study Level Error Note, Notes: The survey used a random sample of senior executives;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: H-818375;"
3660,https://hdl.handle.net/1902.29/CD-0067,,"Subject: Study Level Error Note, Notes: These files contain data gathered from the Bureau of the Census;Type: ODUM:CODEBOOK.NUMBER Notes: 14-1-PLDR-1998-CD;"
4535,https://hdl.handle.net/1902.29/D-33378,,"Subject: Study Level Error Note, Notes: This survey used a sample of adult residents of Wisconsin;Type: ODUM:ACCESS.CATEGORY Notes: II;"
4752,https://hdl.handle.net/1902.29/D-31461,,"Subject: Study Level Error Note, Notes: The survey used a probability sample of adults residents of Lima, Peru;Type: ODUM:ACCESS.CATEGORY Notes: II;"
2976,https://hdl.handle.net/1902.29/H-881104,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-881104;"
